College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST,Year
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu Post Dindigul District 624002,CE,CIVIL ENGINEERING,114.0,107.0,,,,,,,,2023
2776,R V S Technical Campus-Coimbatore Kumaran Kottam Campus Kannampalayam Sulur Coimbatore District 641 402,ME,MECHANICAL ENGINEERING,114.0,90.0,,,,,97.0,,,2023
4999,Annai Vailankanni College of Engineering Pothaiyadi Salai Pottalkulam Azhagappapuram Kanyakumari District 629401,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,113.5,95.5,,,,,,,,2023
1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,113.5,93.0,,,,,,,,2023
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,CE,CIVIL ENGINEERING,112.0,94.0,,95.0,,,100.5,110.5,,2023
4953,CAPE Institute of Technology Levingipuram Tirunelveli District 627114,IT,INFORMATION TECHNOLOGY,112.0,96.0,,,,,,,,2023
2745,Kathir College of Engineering Neelambur Avinashi Road Coimbatore District 641062,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,110.0,89.5,,,,,,,,2023
2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,110.0,91.5,,,,,,,,2023
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,ME,MECHANICAL ENGINEERING,110.0,98.5,88.5,97.5,,,97.5,107.0,,2023
2621,Er. Perumal Manimekalai College of Engineering (Autonomous) Near Koneripalli Hosur Krishnagiri District 635117,AE,AERONAUTICAL ENGINEERING,109.5,90.0,,94.5,,,,,,2023
1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,ME,MECHANICAL ENGINEERING,109.5,81.0,,,,,,,,2023
4957,Jayaraj Annapackiam CSI College of Engineering Nazareth Thoothukudi District 628617,ME,MECHANICAL ENGINEERING,109.0,88.0,,,,,,,,2023
2748,Surya Engineering College Mettukadai Kathirampatti Post Erode District 638107,IT,INFORMATION TECHNOLOGY,105.5,92.0,,,,,,,,2023
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,CS,COMPUTER SCIENCE AND ENGINEERING,200.0,199.5,198.5,199.5,,,197.5,195.0,191.5,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,CM,COMPUTER SCIENCE AND ENGINEERING (SS),199.5,199.0,198.0,199.0,,,195.5,190.5,,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,199.5,199.0,197.5,198.5,,,197.0,196.0,,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,CS,COMPUTER SCIENCE AND ENGINEERING,199.0,198.5,198.0,197.5,,,195.5,190.0,194.0,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,198.5,198.0,196.5,196.0,,,190.0,190.5,181.5,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,IM,INFORMATION TECHNOLOGY (SS),198.5,198.0,197.5,197.5,,,193.5,191.0,193.0,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CM,COMPUTER SCIENCE AND ENGINEERING (SS),198.5,198.0,196.5,196.5,,,188.5,191.0,,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),198.5,198.5,197.5,197.5,,,194.0,191.5,180.5,2024
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CS,COMPUTER SCIENCE AND ENGINEERING,198.5,197.5,197.0,196.5,,,191.5,184.0,178.0,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,198.0,197.5,197.0,197.0,,,193.5,191.0,193.5,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,AT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),198.0,197.5,196.0,197.0,,,193.5,188.0,,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,CM,COMPUTER SCIENCE AND ENGINEERING (SS),198.0,197.5,197.0,197.0,,,193.0,190.5,186.5,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,197.5,196.5,196.5,196.0,,,192.5,187.5,190.0,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),197.5,197.0,196.5,196.5,,,192.0,190.0,182.5,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IM,INFORMATION TECHNOLOGY (SS),197.5,196.5,195.0,195.0,,,188.5,182.5,184.0,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,IM,INFORMATION TECHNOLOGY (SS),197.245,196.5,197.0,196.5,,,191.5,185.5,188.5,2024
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CS,COMPUTER SCIENCE AND ENGINEERING,197.0,196.0,195.0,195.5,,,191.0,186.5,186.0,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),197.0,196.5,195.5,195.0,,,187.5,186.0,176.5,2024
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,197.0,196.0,196.5,195.0,,,189.0,178.0,170.5,2024
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",IT,INFORMATION TECHNOLOGY,197.0,196.5,196.5,195.5,,,189.5,178.0,,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),197.0,196.5,,195.5,,,187.5,183.0,,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,EL,Electronics Engineering (VLSI Design and Technology) (SS),197.0,196.5,194.5,195.5,,,191.0,,164.0,2024
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CS,COMPUTER SCIENCE AND ENGINEERING,196.5,195.5,193.5,195.0,,,188.0,182.0,,2024
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,196.0,195.5,195.5,194.5,,,187.0,186.5,,2024
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CM,COMPUTER SCIENCE AND ENGINEERING (SS),196.0,196.0,195.0,195.0,,,185.5,184.5,173.5,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,196.0,195.0,194.5,194.5,,,187.5,,163.0,2024
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,CS,COMPUTER SCIENCE AND ENGINEERING,196.0,194.5,194.0,195.0,,,188.545,186.5,,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,196.0,195.5,194.0,194.5,,,186.5,185.5,168.0,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,AE,AERONAUTICAL ENGINEERING,196.0,193.5,190.5,194.0,,,191.5,175.5,168.0,2024
2377,"PSG Institute of Technology and Applied Research, Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",CS,COMPUTER SCIENCE AND ENGINEERING,196.0,194.5,194.0,193.5,,,181.5,179.0,171.0,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,RA,ROBOTICS AND AUTOMATION (SS),195.5,194.5,195.5,193.5,,,187.0,183.0,,2024
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,195.5,194.0,194.0,193.5,,,187.0,194.5,189.5,2024
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,195.5,195.0,194.5,193.0,,,187.5,184.5,175.5,2024
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,IM,INFORMATION TECHNOLOGY (SS),195.5,195.0,194.5,194.5,,,185.5,182.0,180.5,2024
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,AT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),195.5,195.0,195.0,193.0,,,185.0,,,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,BY,BIO MEDICAL ENGINEERING (SS),195.0,192.0,193.0,193.0,,,182.5,168.0,,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,CE,CIVIL ENGINEERING,195.0,192.0,190.0,193.5,,,186.0,176.0,,2024
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,IT,INFORMATION TECHNOLOGY,195.0,193.5,193.0,193.0,,,186.5,182.0,190.5,2024
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,195.0,194.5,193.5,192.5,,,182.0,159.0,168.5,2024
2377,"PSG Institute of Technology and Applied Research, Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",AD,Artificial Intelligence and Data Science,195.0,193.5,195.0,192.5,,,184.5,177.0,168.0,2024
2377,"PSG Institute of Technology and Applied Research, Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,195.0,194.0,192.5,192.5,,,181.5,180.5,163.0,2024
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),195.0,194.0,194.5,192.5,,,183.0,161.0,,2024
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),195.0,194.0,194.0,193.5,,,185.0,182.5,,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,ME,MECHANICAL ENGINEERING,194.5,192.5,193.5,192.5,,,187.0,182.5,184.5,2024
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CM,COMPUTER SCIENCE AND ENGINEERING (SS),194.5,193.0,192.0,192.0,,,182.0,179.5,166.0,2024
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",CS,COMPUTER SCIENCE AND ENGINEERING,194.0,192.5,192.0,191.0,,,177.5,176.0,171.0,2024
5012,Central Electrochemical Research Institute CECRI) Karaikudi Sivagangai District 630006,CC,CHEMICAL AND ELECTRO CHEMICAL ENGINEERING (SS),194.0,192.0,190.0,191.0,,,190.0,157.5,,2024
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,CS,COMPUTER SCIENCE AND ENGINEERING,194.0,191.0,191.0,188.5,,,172.0,131.5,140.0,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,RA,ROBOTICS AND AUTOMATION (SS),194.0,192.0,190.0,190.0,,,177.0,168.5,,2024
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,IM,INFORMATION TECHNOLOGY (SS),193.5,191.5,191.0,189.5,,,179.5,163.0,157.5,2024
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,193.5,192.5,190.5,192.0,,,180.0,179.0,,2024
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),193.0,191.5,191.0,190.5,,,179.0,163.0,161.0,2024
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),193.0,192.0,191.0,191.0,,,180.5,170.5,155.5,2024
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,193.0,191.5,190.0,190.0,,,172.0,167.5,140.0,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ME,MECHANICAL ENGINEERING,193.0,191.0,192.0,190.0,,,179.5,185.5,181.0,2024
2377,"PSG Institute of Technology and Applied Research, Avinashi Road,Neelambur, Sulur,Coimbatore -641062.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,193.0,191.0,191.0,188.5,,,175.5,152.5,,2024
2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,CS,COMPUTER SCIENCE AND ENGINEERING,193.0,191.0,191.0,191.5,,,181.0,188.0,169.0,2024
1414,"Prince Shri Venkateshwaraa Padmavathy Engineering College (Autonomous), Medavakkam - Mambakkam Road, Ponmar, Kanchipuram, Chennai-600127.",CS,COMPUTER SCIENCE AND ENGINEERING,193.0,191.0,192.0,190.0,,,187.0,,185.5,2024
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,193.0,190.5,190.0,189.0,,,176.0,149.5,143.5,2024
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,192.5,191.0,191.5,191.0,,,180.57,176.5,,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BS,BIO TECHNOLOGY (SS),192.5,187.5,188.5,184.0,,,163.5,186.5,,2024
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",IT,INFORMATION TECHNOLOGY,192.5,191.5,191.5,189.5,,,175.0,158.0,168.5,2024
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,CH,CHEMICAL ENGINEERING,192.5,190.5,190.0,189.5,,,181.5,180.5,159.0,2024
2712,"Kumaraguru College of Technology (Autonomous), Chinnavedampatti, Coimbatore-641049.",AD,Artificial Intelligence and Data Science,192.5,191.5,188.0,189.5,,,176.5,174.5,,2024
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,192.5,191.0,189.0,190.5,,,179.5,154.5,,2024
4974,Government College of Engineering Tirunelveli District 627007,CS,COMPUTER SCIENCE AND ENGINEERING,192.0,188.0,191.5,186.0,,,183.0,153.5,154.5,2024
2718,"Sri Krishna College of Engineering and Technology (Autonomous), Sugunapuram, Kuniamuthur Post, Coimbatore-641008.",CS,COMPUTER SCIENCE AND ENGINEERING,192.0,190.0,187.0,188.0,,,169.5,157.0,160.5,2024
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,IB,INDUSTRIAL BIO TECHNOLOGY,192.0,188.0,190.5,189.0,,,174.0,167.5,,2024
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",ME,MECHANICAL ENGINEERING,192.0,190.5,190.0,189.5,,,175.5,156.5,159.5,2024
1414,"Prince Shri Venkateshwaraa Padmavathy Engineering College (Autonomous), Medavakkam - Mambakkam Road, Ponmar, Kanchipuram, Chennai-600127.",IT,INFORMATION TECHNOLOGY,192.0,188.5,183.0,188.0,,,121.0,,,2024
2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,EY,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),192.0,190.5,189.0,189.5,,,176.5,170.5,,2024
1442,"Prince Dr. K. Vasudevan College of Engineering and Technology, Medavakkam-Mambakkam Road, Ponmar, Chennai-600127.",AD,Artificial Intelligence and Data Science,192.0,190.5,185.5,188.5,,,185.0,,,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,MI,MINING ENGINEERING,191.5,186.5,186.0,189.5,,,181.0,164.5,,2024
1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",CS,COMPUTER SCIENCE AND ENGINEERING,191.5,188.0,188.5,185.5,,,169.0,125.5,159.5,2024
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,AD,Artificial Intelligence and Data Science,191.5,189.5,190.0,187.0,,,176.5,127.5,140.0,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CE,CIVIL ENGINEERING,191.5,190.0,186.5,187.5,,,177.0,178.5,,2024
2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,191.5,190.0,189.5,190.5,,,177.5,163.0,169.0,2024
5008,Thiagarajar College of Engineering (Autonomous) Tirupparankundram Madurai District 625015,CW,Computer Science and Business System (SS),191.5,190.0,190.5,187.0,,,175.0,173.505,140.5,2024
4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,AU,AUTOMOBILE ENGINEERING,191.5,189.0,189.0,187.5,,,179.5,164.0,,2024
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",CS,COMPUTER SCIENCE AND ENGINEERING,191.0,188.0,179.0,181.0,,,156.0,133.5,155.0,2024
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,CS,COMPUTER SCIENCE AND ENGINEERING,191.0,189.0,190.0,189.0,,,175.5,157.0,,2024
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,IT,INFORMATION TECHNOLOGY,191.0,190.0,190.0,187.5,,,170.0,154.0,128.0,2024
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",BM,BIO MEDICAL ENGINEERING,191.0,189.0,190.5,187.0,,,167.0,166.5,,2024
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),191.0,189.5,185.5,188.5,,,180.0,170.155,121.0,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,GI,GEO INFORMATICS,191.0,188.0,189.0,186.0,,,177.0,175.0,,2024
2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,190.5,188.0,183.5,189.0,,,173.5,157.5,160.0,2024
1315,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CH,CHEMICAL ENGINEERING,190.5,187.5,189.5,187.5,,,168.5,135.0,158.0,2024
2710,"Karpagam College of Engineering (Autonomous), S.F.No.758,759,760 Othakkal Mandapam, Coimbatore -641032.",AD,Artificial Intelligence and Data Science,190.5,186.0,177.0,186.5,,,160.5,163.0,158.5,2024
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,IS,INDUSTRIAL BIO TECHNOLOGY (SS),190.5,187.0,189.5,182.0,,,179.5,161.5,,2024
1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,IE,INDUSTRIAL ENGINEERING,190.5,186.0,186.0,185.0,,,176.5,163.5,167.0,2024
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),190.5,189.0,189.5,186.5,,,171.5,158.0,142.5,2024
