College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",CS,COMPUTER SCIENCE AND ENGINEERING,173.5,168.5,162.5,163.5,,,139,,120
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",EV,Electronics Engineering (VLSI Design and Technology),173.0,169.5,166,158.5,,,,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",IT,INFORMATION TECHNOLOGY,173.0,169,169.5,158,,,123,,
1120,"Velammal Engineering College (Autonomous), Velammal Nagar, Ambattur-Redhills Road, Surapet, Thiruvallur, Chennai-600066.",CS,COMPUTER SCIENCE AND ENGINEERING,173.0,163.5,161.5,159,,,132,,94.5
2764,"KPR Institute of Engineering and Technology (Autonomous), SF:204/2 & 204/4, Kollupalayam Village, Arasur Panchayat, Coimbatore-641407.",CE,CIVIL ENGINEERING,173.0,165.5,156.5,154.5,,,132.5,128,
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur-639111.",CS,COMPUTER SCIENCE AND ENGINEERING,173.0,165,155.5,148,,,94,134.5,136
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",BT,BIO TECHNOLOGY,173.0,165.5,155.5,153,,,107.5,121,
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",BM,BIO MEDICAL ENGINEERING,173.0,159,169.67,148.5,,,132.5,,
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",AD,Artificial Intelligence and Data Science,173.0,167.5,159,161.5,,,138.5,,102
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",MZ,Mechatronics Engineering,173.0,170,146,165,,,113,,
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,173.0,168.5,164,162.5,,,136.5,,
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",RM,ROBOTICS AND AUTOMATION,173.0,167.5,170,150.5,,,136.5,,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,ME,MECHANICAL ENGINEERING,173.0,166,165,160,,,156,136.5,126
4962,"National Engineering College (Autonomous), K.R. Nagar, Nalattinputhur, Kovilpatti, Tuticorin District-628503.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,173.0,165.5,168,166,,,,,
2726,"SNS College of Technology (Autonomous), Sathy Main Road, Vazhiyampalayam, Saravanampatti Post, Coimbatore-641035.",CS,COMPUTER SCIENCE AND ENGINEERING,173.0,164,150,158.5,,,114.5,102.5,166.5
4023,University College of Engineering Nagercoil Nagercoil Industrial Estate Konam Kanyakumari District 629004,CS,COMPUTER SCIENCE AND ENGINEERING,172.57,164.5,162.5,142.5,,,145,103.5,146
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Perur Chettipalayam, Coimbatore-641010.",CS,COMPUTER SCIENCE AND ENGINEERING,172.5,164.5,161.5,159,,,123.5,97.5,
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172.5,165.5,169.5,161.5,,,132,116,
2737,"Sri Sai Ranganathan Engineering College , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",AD,Artificial Intelligence and Data Science,172.5,133,119.5,129,,,127,147,
2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,TT,TEXTILE TECHNOLOGY (SS),172.5,169,158.5,149.5,,,138,141,
1321,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET) Guindy Chennai 600032,PA,PLASTIC TECHNOLOGY,172.5,158,166,155.5,,,143,127,146
1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",CS,COMPUTER SCIENCE AND ENGINEERING,172.5,156,155.5,159,,,107,,
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",IT,INFORMATION TECHNOLOGY,172.5,167.5,170.5,162.5,,,146.5,112.5,112
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, NGGO Colony Post, Coimbatore-641022.",RM,ROBOTICS AND AUTOMATION,172.5,166.5,161.5,159,,,129.5,,
1317,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",AL,Artificial Intelligence and Machine Learning,172.5,169,162,164.5,,,140.5,,
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore-641021.",CS,COMPUTER SCIENCE AND ENGINEERING,172.5,166.5,166.815,164,,,140,150.705,124.5
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",CS,COMPUTER SCIENCE AND ENGINEERING,172.5,165,158.5,161.5,,,133.5,,115
2711,"Kongu Engineering College (Autonomous), Perundurai Railway Station Road,Thoppupalayam,Perundurai, Erode-638052.",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,172.5,170,158.5,162,,,,,
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O),Salem District-636005.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),172.5,169,168,168.5,,,131.5,,
1014,University College of Engineering Tindivanam Melpakkam Tindivanam Villupuram District 604001,CS,COMPUTER SCIENCE AND ENGINEERING,172.5,157.5,161.5,159,,,146.5,97,
1419,"Sri Sai Ram Engineering College (Autonomous), Sai Leo Nagar, Poonthandalam Village, Dharkast Post, West Tambram, Kanchipuram, Chennai-600044.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,172.5,165,164,162,,,134.5,,
1013,University College of Engineering Villupuram Kakuppam Villupuram District 605103,IT,INFORMATION TECHNOLOGY,172.5,155.5,153,157.815,,,147.5,149,
3803,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",CS,COMPUTER SCIENCE AND ENGINEERING,172.5,164.5,161.5,152.5,,,146.5,,
3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172.5,167,168,165.5,,,151,,134.5
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore-641021.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),172.295,165,166,160.5,,,138.5,158.9,
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore-641402.",BM,BIO MEDICAL ENGINEERING,172.0,127,,169,,,140.5,,
1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",FD,FOOD TECHNOLOGY,172.0,164.5,170,163,,,141.5,118,118
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",SC,Computer Science and Engineering (Cyber Security),172.0,167,170.5,163.5,,,144,128.5,
3819,"Saranathan College of Engineering (Autonomous), Venkateswara Nagar, Edamalaipattipudur Post, Panjappur Village, Srirangam Taluk, Tiruchirappalli-620012.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,172.0,165.5,165,156.5,,,132.5,,
1113,"R.M.K. Engineering College (Autonomous), R.S.M. Nagar, Kavaraipettai, Gummidipoondi Taluk, Thiruvallur-601206.",ME,MECHANICAL ENGINEERING,172.0,163,145.5,166,,,142,,
1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,172.0,166.5,152.5,163,,,143,159,149
3819,"Saranathan College of Engineering (Autonomous), Venkateswara Nagar, Edamalaipattipudur Post, Panjappur Village, Srirangam Taluk, Tiruchirappalli-620012.",IT,INFORMATION TECHNOLOGY,172.0,166.5,170.5,160,,,142.5,,
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, NGGO Colony Post, Coimbatore-641022.",BM,BIO MEDICAL ENGINEERING,172.0,162.5,157,148,,,158.5,162.5,92
1309,"Meenakshi Sundararajan Engineering College (Autonomous), C/O I.I.E.T Society No.363, Arcot Road, Kodambakkam, Chennai-600024.",AD,Artificial Intelligence and Data Science,172.0,166,170,163.5,,,142.5,134.5,
2718,"Sri Krishna College of Engineering and Technology (Autonomous), Sugunapuram, Kuniamuthur Post, Coimbatore-641008.",CE,CIVIL ENGINEERING,172.0,168.5,154.5,164.5,,,139,105.5,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",EA,Electronics and Communication (Advanced Communication Technology),172.0,168.5,152.5,161.5,,,,,
1432,"Rajalakshmi Institute of Technology (Autonomous), Bangalore Highway Road, Kuthambakkam, Chennai-600124.",ME,MECHANICAL ENGINEERING,172.0,161.5,157,154,,,125.5,,
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore-641021.",XS,COMPUTER SCIENCE AND ENGINEERING (TAMIL),171.64,160,162.56,159.5,,,122,127.5,
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",CI,Computer Science and Engineering (Internet of Things),171.5,168,170,163.5,,,134.5,,
4678,"RAMCO Institute of Technology, North Venganallur Village, Krishnapuram Panchayat, Rajapalayam, Virudhunagar-626117.",CS,COMPUTER SCIENCE AND ENGINEERING,171.5,161,140.5,144.5,,,,,
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.5,163,148.5,158.5,,,144,103,
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",AD,Artificial Intelligence and Data Science,171.5,160.5,159,156,,,134,123,
4955,"Francis Xavier Engineering College (Autonomous), 103 G2, By Pass Road, Vannarpettai, Tirunelveli-627003.",CS,COMPUTER SCIENCE AND ENGINEERING,171.5,155,168.5,138,,,126,,
4955,"Francis Xavier Engineering College (Autonomous), 103 G2, By Pass Road, Vannarpettai, Tirunelveli-627003.",AD,Artificial Intelligence and Data Science,171.5,157,168.5,151,,,139,148.5,
1140,"Jeppiaar Institute of Technology (Autonomous), Jeppiaar Nagar, Kunnam Village,Sriperumbudur Taluk, Kanchipuram-631604.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.5,155.5,158,156.5,,,,,
3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171.5,164.5,162.5,160,,,145.5,149,128
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,AP,APPAREL TECHNOLOGY (SS),171.5,164,158.5,157.5,,,152.5,,152.5
5986,"Velammal College of Engineering and Technology (Autonomous), Velammal Nagar, Viraganoor, Madurai -625009.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171.5,166,163.5,144.5,,,,,
2620,"Vivekanandha College of Engineering for Women (Autonomous), Sathiyanaickenpalayam Village, Elayampalayam, Tiruchengode, Namakkal District-637205.",AD,Artificial Intelligence and Data Science,171.5,161,,142,,,,149,
1321,Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET) Guindy Chennai 600032,MN,MANUFACTURING ENGINEERING,171.5,158,155,153.5,,,140.5,126,
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171.0,165.5,162.5,160.5,,,135,,
1324,"Sri Sai Ram Institute of Technology (Autonomous), Sai Leo Nagar, Dharkast Road, West Tambaram, Kanchipuram, Chennai-600044.",CO,COMPUTER AND COMMUNICATION ENGINEERING,171.0,167.5,167.5,163,,,134,,
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",IT,INFORMATION TECHNOLOGY,171.0,166.5,166.5,162.5,,,133,,
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.0,165.5,162,163,,,126.5,,116.5
5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.0,165,156,162.5,,,154.5,122.5,
2734,"SNS College of Engineering (Autonomous), Sathy Main Road, Kurumbapalayam Post, Coimbatore-641107.",CS,COMPUTER SCIENCE AND ENGINEERING,171.0,162,152.5,155.5,,,92,150,
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore-641021.",MZ,Mechatronics Engineering,171.0,159,164.275,165.21,,,135,,155
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Perur Chettipalayam, Coimbatore-641010.",IT,INFORMATION TECHNOLOGY,171.0,163,160.5,161.5,,,121.5,,
2702,"Bannari Amman Institute of Technology (Autonomous), Sathy-Bhavani Road, (State Highway), Alathukombai Post, Sathyamangalam (Taluk), Erode District-638401.",ME,MECHANICAL ENGINEERING,171.0,167.5,161.5,160,,,122,126.5,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),171.0,148.5,167,155.5,,,149.5,146,143
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,171.0,170,161,157.5,,,112,,
2706,"Dr Mahalingam College of Engineering and Technology (Autonomous), Mackkinaickenpatti Post, Udumalai Road, Pollachi, Coimbatore-642003.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,171.0,166.5,155.5,157.5,,,,,
4971,"St. Xavier's Catholic College of Engineering (Autonomous), Chunkankadai, Kanyakumari District, Nagercoil-629003.",AD,Artificial Intelligence and Data Science,171.0,152.5,141.5,141.5,,,,,
2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,LE,LEATHER TECHNOLOGY,171.0,162,156.5,158.5,,,157.5,119,
1014,University College of Engineering Tindivanam Melpakkam Tindivanam Villupuram District 604001,IT,INFORMATION TECHNOLOGY,171.0,152.5,144,155.5,,,129,107.5,121
2722,"Sri Krishna College of Technology (Autonomous), Kovaipudur Post, Coimbatore-641042.",ME,MECHANICAL ENGINEERING,170.5,167,167.5,161,,,134.5,,
4974,Government College of Engineering Tirunelveli District 627007,ME,MECHANICAL ENGINEERING,170.5,163.5,166.5,157,,,142.5,127.5,119.5
1149,"St. Joseph's Institute of Technology (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",SC,Computer Science and Engineering (Cyber Security),170.5,165,159,162.5,,,137.5,,
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Perur Chettipalayam, Coimbatore-641010.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.5,164,149.5,162,,,113.5,150,151.5
1210,"Panimalar Engineering College (Autonomous), Bangalore Trunk Road, NazarathPet, Varadharajapuram, Poonamallee, Thiruvallur (DT), Chennai-600123.",AD,Artificial Intelligence and Data Science,170.5,162.5,155,160,,,128,,118.5
2656,"Builders Engineering College (Autonomous), EBET Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",AD,Artificial Intelligence and Data Science,170.5,143,104,137.5,,,140.5,,
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore-641105.",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,161,161,159,,,147,135.5,
2607,"K S Rangasamy College of Technology (Autonomous), K.S.R Kalvi Nagar, Thokkavadi, Tiruchengode Tk, Namakkal-637215.",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,159.5,139.5,160.5,,,121.5,129.5,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),170.5,168,170.5,154.5,,,137.5,,
4954,"Dr Sivanthi aditanar College of Engineering, Tirunelveli Road, Tiruchendur, Thoothukudi-628215.",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,142.5,165.5,116,,,,,
2618,"Sona College of Technology (Autonomous), Sona Nagar, Thiagarajar Polytechnic College Road, Suramangalam (P.O),Salem District-636005.",CD,COMPUTER SCIENCE AND DESIGN,170.5,167.5,160,164,,,118,114,
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore-641402.",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,161.5,145.5,154.5,,,135,140.5,116.5
5986,"Velammal College of Engineering and Technology (Autonomous), Velammal Nagar, Viraganoor, Madurai -625009.",EV,Electronics Engineering (VLSI Design and Technology),170.5,163.5,164.5,152.5,,,,,
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore-641021.",ME,MECHANICAL ENGINEERING,170.0,169.23,,162.165,,,140.5,,
1128,"R.M.K. College of Engineering and Technology (Autonomous), R.S.M. Nagar, Puduvoyal, Gummidipoondi Taluk, Thiruvallur District-601206.",EV,Electronics Engineering (VLSI Design and Technology),170.0,165.5,163,158.5,,,132.5,,
2622,"V S B Engineering College (Autonomous), N.H.67, Covai Road, Karudayampalayam (Village & Post), Aravakurichi (TK), Karur-639111.",BT,BIO TECHNOLOGY,170.0,138,119.5,135.5,,,128,,114
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore-641021.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170.0,167,161.295,163,,,136.5,149.065,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",SC,Computer Science and Engineering (Cyber Security),170.0,168,167.5,154.5,,,136.5,,
2704,"Coimbatore Institute of Engineering and Technology (Autonomous), Vellimalaipattinam, Narasipuram Post, Thondamuthur Via, Coimbatore-641109.",CS,COMPUTER SCIENCE AND ENGINEERING,170.0,161.5,154,158,,,125,151.5,
1015,University College of Engineering Arni Arni to Devikapuram Road Thatchur Arni Thiruvannamalai District 632326,CS,COMPUTER SCIENCE AND ENGINEERING,170.0,159.5,145,159,,,129,132.5,
2653,"Knowledge Institute of Technology (Autonomous), KIOT Campus, Kakapalayam (PO), Salem-637504.",CS,COMPUTER SCIENCE AND ENGINEERING,170.0,159,131.5,154.5,,,,,165.5
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore-641021.",IT,INFORMATION TECHNOLOGY,170.0,165.5,162,164,,,147,122.5,137.5
1211,"Rajalakshmi Engineering College (Autonomous), Rajalakshmi Nagar, Thandalam, Kanchipuram, Chennai-602105.",AU,AUTOMOBILE ENGINEERING,170.0,164.5,156.5,160.5,,,145,,
1304,"Easwari Engineering College (Autonomous), Bharathi Salai, Ramapuram, Chennai-600089.",BT,BIO TECHNOLOGY,170.0,162,148,153,,,134,122.5,
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",CS,COMPUTER SCIENCE AND ENGINEERING,170.0,161.5,154,155,,,,,
